cluster_id,ox,oy,dx,dy,flow,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest
456,114.35665646312523,30.537474460050692,114.36422477859988,30.54483241049196,10,1683.0,625.8,工作日,591.0,1184.0,武汉大学总图书馆,湖滨9舍,315.0,366.0,教学区域,学生宿舍,6.0,4.0
488,114.35227343398074,30.544093217411366,114.35953559084642,30.53887301061804,10,1300.7,535.3,工作日,1139.0,694.0,工学部学生新4栋,武汉大学梅园四、五舍,117.0,328.0,学生宿舍,学生宿舍,4.0,4.0
483,114.35910561573732,30.5385423927589,114.36477493524198,30.543616973864914,10,1126.0,462.9,工作日,693.0,910.0,武汉大学梅园四、五舍,湖滨食堂,328.0,376.0,学生宿舍,食堂,4.0,10.0
327,114.35507031478798,30.53851705153992,114.35234635801348,30.529126457783452,10,1209.0275108070332,462.1,工作日,609.0,174.0,文理学部教5楼,南二门,135.0,60.0,教学区域,交通枢纽,6.0,0.0
490,114.35565056971427,30.534894798516028,114.35863760483869,30.53766594217541,10,557.4,232.9,工作日,319.0,689.0,测试中心,梅园食堂,360.0,169.0,其他,食堂,6.0,10.0
143,114.35159320947648,30.542936982070024,114.35917694114039,30.538582621430493,10,1137.5,417.3,工作日,820.0,693.0,武汉大学工学部集贸市场,武汉大学梅园四、五舍,313.0,328.0,食堂,学生宿舍,10.0,4.0
412,114.35497647296604,30.538378760816236,114.3521577109507,30.54432471796796,10,788.9,515.2,工作日,608.0,1139.0,文理学部教5楼,工学部学生新4栋,135.0,117.0,教学区域,学生宿舍,6.0,4.0
406,114.35243892816088,30.54402837885521,114.36022753937091,30.54370947808173,10,809.1,294.6,工作日,1139.0,1090.0,工学部学生新4栋,工学部15舍,117.0,96.0,学生宿舍,学生宿舍,4.0,4.0
402,114.35763835383179,30.54530411212489,114.35243892771084,30.544033377157337,10,700.9,346.2,工作日,1020.0,1139.0,工学部A教学楼,工学部学生新4栋,110.0,117.0,教学区域,学生宿舍,6.0,4.0
371,114.35244321835437,30.544078055354202,114.36400306864714,30.539313183978226,10,1844.1,645.1,工作日,1139.0,543.0,工学部学生新4栋,枫园14舍,117.0,148.0,学生宿舍,学生宿舍,4.0,4.0
54,114.35943051111467,30.538000818366207,114.36399458768406,30.544358981807328,10,1170.0,407.8,工作日,688.0,1184.0,梅园食堂,湖滨十三舍,169.0,370.0,食堂,学生宿舍,10.0,4.0
47,114.35336416418872,30.541702018627056,114.36417887030984,30.544743174476945,10,1733.4,716.1,工作日,824.0,1184.0,桂园3舍,湖滨十三舍,161.0,370.0,学生宿舍,学生宿舍,4.0,4.0
631,114.35224915926892,30.52926974754329,114.36611155758462,30.539963111997555,10,2445.0,770.1,工作日,174.0,840.0,南二门,枫园一舍,60.0,149.0,交通枢纽,学生宿舍,0.0,4.0
221,114.3591699418989,30.53858698784361,114.3606828637159,30.542084302535756,10,797.7,343.9,工作日,693.0,1057.0,武汉大学梅园四、五舍,未知,328.0,-1.0,学生宿舍,其他,4.0,2.0
211,114.35245550783831,30.544019655799303,114.35429511504837,30.530021185108506,10,1930.8,637.8,工作日,1139.0,243.0,工学部学生新4栋,信息学部6舍,117.0,38.0,学生宿舍,学生宿舍,4.0,4.0
527,114.36416084638819,30.544716937428955,114.36685162892407,30.539887139084563,9,671.0,373.0,工作日,1184.0,850.0,湖滨十三舍,留学生宿舍3号楼,370.0,396.0,学生宿舍,学生宿舍,4.0,6.0
536,114.35611006816382,30.54650459369107,114.36068389747783,30.546392301867122,9,493.0,196.22222222222223,工作日,1247.0,1218.0,工学部A教学楼,武汉大学青年互助服务中心,110.0,345.0,教学区域,教学区域,6.0,6.0
526,114.3523514459551,30.54408559711304,114.3580884469213,30.53866987036458,9,1083.2222222222222,347.44444444444446,工作日,1139.0,602.0,工学部学生新4栋,万林艺术博物馆,117.0,12.0,学生宿舍,文娱场地,4.0,5.0
120,114.3538649076863,30.531014680504086,114.36032958747622,30.543645063683357,9,2226.0,625.2222222222222,工作日,249.0,1090.0,信息学部4舍,工学部15舍,36.0,96.0,学生宿舍,学生宿舍,4.0,4.0
594,114.36695583196327,30.539766438093167,114.35244968661725,30.529108345989762,9,2621.8888888888887,858.3333333333334,工作日,847.0,174.0,枫园学生4舍,南二门,152.0,60.0,学生宿舍,交通枢纽,4.0,0.0
593,114.352236204304,30.529626830044613,114.36051490339736,30.546558339636718,9,2707.4744719308173,891.7777777777778,工作日,167.0,1218.0,南二门,武汉大学青年互助服务中心,60.0,345.0,交通枢纽,教学区域,0.0,6.0
91,114.35245054633441,30.54403223707069,114.35616988351792,30.546410238808075,9,678.3333333333334,304.6666666666667,工作日,1139.0,1247.0,工学部学生新4栋,工学部A教学楼,117.0,110.0,学生宿舍,教学区域,4.0,6.0
259,114.34911223648012,30.541820565721668,114.36590924103264,30.539943795506627,9,2076.6666666666665,601.2222222222222,工作日,24.0,840.0,茶港门,枫园一舍,424.0,149.0,交通枢纽,学生宿舍,0.0,4.0
26,114.35668334688214,30.538193760207132,114.35317547828231,30.541319105350137,9,1157.5555555555557,471.8888888888889,工作日,616.0,805.0,武汉大学总图书馆,桂园2舍,315.0,160.0,教学区域,学生宿舍,6.0,4.0
